Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,wholeAddressRifle
1405392,14-May-19,Florida,Tallahassee,Wabash Trail,0,0,"Wabash Trail, Tallahassee, Florida"
1396340,14-May-19,Virginia,Petersburg,1400 block of Baylors Ln,0,0,"1400 block of Baylors Ln, Petersburg, Virginia"
1397133,14-May-19,Connecticut,Torrington,211 High St,0,0,"211 High St, Torrington, Connecticut"
1396395,14-May-19,Maine,Augusta,North St,0,0,"North St, Augusta, Maine"
1401517,13-May-19,Massachusetts,Falmouth,Meetinghouse Rd,0,0,"Meetinghouse Rd, Falmouth, Massachusetts"
1394619,13-May-19,Ohio,Dayton,US 35 and Liscum Dr,0,0,"US 35 and Liscum Dr, Dayton, Ohio"
1393856,13-May-19,New Mexico,Las Cruces,4200 block of Independence Loop,0,3,"4200 block of Independence Loop, Las Cruces, New Mexico"
1395019,13-May-19,Nebraska,Crete,920 Linden Ave,0,0,"920 Linden Ave, Crete, Nebraska"
1393144,12-May-19,Florida,North Miami Beach (Sunny Isles Beach),18000 block of Collins Ave,1,2,"18000 block of Collins Ave, North Miami Beach (Sunny Isles Beach), Florida"
1393344,12-May-19,Indiana,Indianapolis,8500 block of Cressmoor Ct,0,0,"8500 block of Cressmoor Ct, Indianapolis, Indiana"
1405382,12-May-19,Florida,Lake Wales,N/A,0,2,"N/A, Lake Wales, Florida"
1394833,12-May-19,Ohio,Andover,100 block of Hickory St,0,0,"100 block of Hickory St, Andover, Ohio"
1395429,11-May-19,New Hampshire,Jaffrey,Mount Monadnock,0,0,"Mount Monadnock, Jaffrey, New Hampshire"
1397228,11-May-19,Texas,Dallas,11300 block of McCree Rd,0,1,"11300 block of McCree Rd, Dallas, Texas"
1395382,11-May-19,Connecticut,Roxbury,Mallory Rd,0,0,"Mallory Rd, Roxbury, Connecticut"
1395296,11-May-19,Massachusetts,Orange,E River St,0,0,"E River St, Orange, Massachusetts"
1394264,11-May-19,Iowa,Waterloo,2343 Logan Ave,0,0,"2343 Logan Ave, Waterloo, Iowa"
1393256,11-May-19,Arkansas,Little Rock,Westmont Cir and Hanover Dr,0,0,"Westmont Cir and Hanover Dr, Little Rock, Arkansas"
1614579,11-May-19,Maryland,Owings,7210 Southern Maryland Blvd,0,0,"7210 Southern Maryland Blvd, Owings, Maryland"
1395461,11-May-19,Washington,Spokane,N Market St,0,0,"N Market St, Spokane, Washington"
1395990,10-May-19,New York,Auburn (Owasco),7133 Owasco Rd,0,0,"7133 Owasco Rd, Auburn (Owasco), New York"
1392111,10-May-19,Ohio,Cleves,Laurelwood Dr,0,0,"Laurelwood Dr, Cleves, Ohio"
1431628,10-May-19,South Carolina,Port Royal,2208 Southside Blvd,0,1,"2208 Southside Blvd, Port Royal, South Carolina"
1401067,10-May-19,North Carolina,Old Fort,Paradise Ln,0,0,"Paradise Ln, Old Fort, North Carolina"
1391221,9-May-19,Arkansas,Jonesboro,2200 block of Belt St,0,0,"2200 block of Belt St, Jonesboro, Arkansas"
1391258,9-May-19,Virginia,Wytheville,W Railroad Ave,1,0,"W Railroad Ave, Wytheville, Virginia"
1394602,9-May-19,Alaska,Ekwok,N/A,0,0,"N/A, Ekwok, Alaska"
1391626,9-May-19,Ohio,Columbus,1113 South Champion Ave,0,0,"1113 South Champion Ave, Columbus, Ohio"
1392992,9-May-19,Nebraska,Lincoln,1016 F St,0,0,"1016 F St, Lincoln, Nebraska"
1553287,9-May-19,Texas,Snyder,4111 College Ave,0,0,"4111 College Ave, Snyder, Texas"
1394073,8-May-19,Texas,Laredo,8600 block of Puerto Escondido,0,0,"8600 block of Puerto Escondido, Laredo, Texas"
1391438,8-May-19,Missouri,Saint Louis,4800 block of Kossuth Ave,1,2,"4800 block of Kossuth Ave, Saint Louis, Missouri"
1389220,7-May-19,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,"8773 S Ridgeline Blvd, Littleton (Highlands Ranch), Colorado"
1391164,7-May-19,Alabama,Gadsden (Southside),Vista Trail,0,0,"Vista Trail, Gadsden (Southside), Alabama"
1389667,6-May-19,Massachusetts,Holyoke,229 Whiting Farms Rd,0,0,"229 Whiting Farms Rd, Holyoke, Massachusetts"
1499714,6-May-19,Texas,Mission (Palmview),1000 block of Ricardo Ave,0,1,"1000 block of Ricardo Ave, Mission (Palmview), Texas"
1390219,6-May-19,Michigan,Sturgis,68968 Plumb School Rd,1,0,"68968 Plumb School Rd, Sturgis, Michigan"
1392177,5-May-19,Indiana,Fort Wayne,2700 block of Witchwood Dr,0,0,"2700 block of Witchwood Dr, Fort Wayne, Indiana"
1548096,5-May-19,Florida,Deerfield Beach,400 N Federal Hwy,0,0,"400 N Federal Hwy, Deerfield Beach, Florida"
1391964,5-May-19,Arizona,Safford,8th Ave and 13th St,0,0,"8th Ave and 13th St, Safford, Arizona"
1388337,4-May-19,Louisiana,Lafayette,800 block of Hugh Wallis Rd,0,0,"800 block of Hugh Wallis Rd, Lafayette, Louisiana"
1387128,4-May-19,New York,Munnsville,North Main St,0,0,"North Main St, Munnsville, New York"
1388087,4-May-19,Indiana,South Milford,7635 S 795 E,0,0,"7635 S 795 E, South Milford, Indiana"
1387511,4-May-19,Connecticut,Southington,Long Ln,0,0,"Long Ln, Southington, Connecticut"
1386316,3-May-19,Indiana,Grant (county),N/A,0,1,"N/A, Grant (county), Indiana"
1385663,3-May-19,Florida,Seffner,Williams Rd and Joe Ebert Rd,0,0,"Williams Rd and Joe Ebert Rd, Seffner, Florida"
1385636,3-May-19,Indiana,Indianapolis,50 block of N High School Rd,0,0,"50 block of N High School Rd, Indianapolis, Indiana"
1385469,2-May-19,Vermont,Readsboro,Bowen Dr,0,0,"Bowen Dr, Readsboro, Vermont"
1387363,2-May-19,Virginia,Martinsville,341 Lowland Dr,0,0,"341 Lowland Dr, Martinsville, Virginia"
1386062,2-May-19,New York,Rochester,N/A,0,0,"N/A, Rochester, New York"
1385885,2-May-19,Tennessee,Memphis,4800 block of Forest Hill Irene Rd,0,0,"4800 block of Forest Hill Irene Rd, Memphis, Tennessee"
1385616,2-May-19,Pennsylvania,York,200 block of S Pershing Ave,1,1,"200 block of S Pershing Ave, York, Pennsylvania"
1385820,2-May-19,Iowa,Storm Lake,1000 block of E 9th St,0,0,"1000 block of E 9th St, Storm Lake, Iowa"
1388970,2-May-19,Florida,Wildwood,SR 44,0,0,"SR 44, Wildwood, Florida"
1386889,2-May-19,California,Oxnard,3500 block of Schooner Walk,0,0,"3500 block of Schooner Walk, Oxnard, California"
1388812,2-May-19,Georgia,Mount Airy,Jess Kinney Rd,0,0,"Jess Kinney Rd, Mount Airy, Georgia"
1499728,1-May-19,Texas,Mission,900 block of S Bryan Rd,0,0,"900 block of S Bryan Rd, Mission, Texas"
1385344,1-May-19,Louisiana,Gonzales,2824 Burnside Ave,1,1,"2824 Burnside Ave, Gonzales, Louisiana"
1384651,1-May-19,Tennessee,Memphis,4300 Davey Cove,0,1,"4300 Davey Cove, Memphis, Tennessee"
1505949,1-May-19,Georgia,Atlanta,50 Maner Terrace SE,0,0,"50 Maner Terrace SE, Atlanta, Georgia"
1384658,1-May-19,Virginia,Hiltons,Canoe Trail Rd,1,0,"Canoe Trail Rd, Hiltons, Virginia"
1384295,1-May-19,New Mexico,Los Lunas,682 Meadow Lake Rd,1,0,"682 Meadow Lake Rd, Los Lunas, New Mexico"
1383990,30-Apr-19,California,Indio,81200 block of Daffodil Ct,0,1,"81200 block of Daffodil Ct, Indio, California"
1383398,30-Apr-19,Florida,Miami,NW 24th St,0,1,"NW 24th St, Miami, Florida"
1382093,28-Apr-19,Alabama,Montgomery,1000 block of Day Street Rd,0,1,"1000 block of Day Street Rd, Montgomery, Alabama"
1383094,28-Apr-19,California,Stockton,4700 block of Grouse Run Dr,0,0,"4700 block of Grouse Run Dr, Stockton, California"
1383209,28-Apr-19,Oklahoma,Beggs,N 226 Rd,0,0,"N 226 Rd, Beggs, Oklahoma"
1382827,28-Apr-19,Nevada,Sparks,400 block of Abbay Way,1,0,"400 block of Abbay Way, Sparks, Nevada"
1390467,28-Apr-19,Nevada,Sparks,414 Abbay Way,1,0,"414 Abbay Way, Sparks, Nevada"
1382984,27-Apr-19,North Carolina,Julian,7115 Whitetail Dr,0,1,"7115 Whitetail Dr, Julian, North Carolina"
1381273,27-Apr-19,California,Poway,16934 Chabad Way,1,3,"16934 Chabad Way, Poway, California"
1521257,27-Apr-19,Utah,South Jordan,N/A,0,0,"N/A, South Jordan, Utah"
1383510,27-Apr-19,Illinois,Quincy,600 block of Meadowlark Dr,0,0,"600 block of Meadowlark Dr, Quincy, Illinois"
1382616,27-Apr-19,Georgia,Lagrange,202 Vines St,0,0,"202 Vines St, Lagrange, Georgia"
1383624,26-Apr-19,North Carolina,Dudley,Rollingwood Dr,0,0,"Rollingwood Dr, Dudley, North Carolina"
1380659,26-Apr-19,New Jersey,Newark,156 Custer Ave,0,0,"156 Custer Ave, Newark, New Jersey"
1380516,26-Apr-19,New York,Rochester,Marion St,0,0,"Marion St, Rochester, New York"
1381289,26-Apr-19,Florida,Ocala,2000 block of NE Second St,0,0,"2000 block of NE Second St, Ocala, Florida"
1383427,26-Apr-19,Georgia,Kennesaw,Owens Point Trail,0,0,"Owens Point Trail, Kennesaw, Georgia"
1384618,26-Apr-19,New Mexico,Gallup,US-491,1,0,"US-491, Gallup, New Mexico"
1380417,25-Apr-19,Louisiana,Eunice,Townhome Dr,0,0,"Townhome Dr, Eunice, Louisiana"
1379989,25-Apr-19,Nevada,Las Vegas,3200 block of Silver Saddle St,2,1,"3200 block of Silver Saddle St, Las Vegas, Nevada"
1381383,25-Apr-19,Kentucky,Calvert City,Calvert City Rd,0,0,"Calvert City Rd, Calvert City, Kentucky"
1396743,25-Apr-19,Indiana,Gary,N/A,0,0,"N/A, Gary, Indiana"
1385580,25-Apr-19,Wyoming,Casper,N/A,0,0,"N/A, Casper, Wyoming"
1384115,25-Apr-19,Vermont,Shaftsbury,Granger Hollow Rd,0,0,"Granger Hollow Rd, Shaftsbury, Vermont"
1380004,25-Apr-19,Kentucky,Louisville,2100 block of W Market St,1,0,"2100 block of W Market St, Louisville, Kentucky"
1379263,24-Apr-19,Missouri,Saint Louis,933 Elias Ave,1,0,"933 Elias Ave, Saint Louis, Missouri"
1431059,24-Apr-19,Massachusetts,Barnstable,Thornton Dr,0,0,"Thornton Dr, Barnstable, Massachusetts"
1381120,24-Apr-19,California,Sebastopol,6950 Analy Ave,0,0,"6950 Analy Ave, Sebastopol, California"
1381699,24-Apr-19,Virginia,Louisa,Chalklevel Rd,0,0,"Chalklevel Rd, Louisa, Virginia"
1381381,24-Apr-19,South Carolina,Lancaster (county),N/A,0,1,"N/A, Lancaster (county), South Carolina"
1380712,23-Apr-19,Ohio,Graytown,W Toussaint North Rd,0,0,"W Toussaint North Rd, Graytown, Ohio"
1378438,23-Apr-19,Florida,Daytona Beach,100 S Ridgewood Ave,0,1,"100 S Ridgewood Ave, Daytona Beach, Florida"
1379231,23-Apr-19,Louisiana,Houma,300 block of Mozart Dr,0,0,"300 block of Mozart Dr, Houma, Louisiana"
1380468,23-Apr-19,Texas,San Antonio,3000 N Foster Rd,0,0,"3000 N Foster Rd, San Antonio, Texas"
1378206,22-Apr-19,Louisiana,Slidell,Desoto St,0,0,"Desoto St, Slidell, Louisiana"
1378800,22-Apr-19,Massachusetts,Boston,6 Michigan Ave,0,0,"6 Michigan Ave, Boston, Massachusetts"
1377994,22-Apr-19,Kentucky,Harrodsburg,Elmwood Dr,0,0,"Elmwood Dr, Harrodsburg, Kentucky"
1378604,22-Apr-19,North Carolina,Fayetteville,300 block of Suzanne St,0,0,"300 block of Suzanne St, Fayetteville, North Carolina"
1379074,22-Apr-19,New Hampshire,Hollis,Silver Lake Rd,0,0,"Silver Lake Rd, Hollis, New Hampshire"
1379737,22-Apr-19,Florida,Pensacola,W Bobe St and Oakwood Ave,0,0,"W Bobe St and Oakwood Ave, Pensacola, Florida"
1380405,21-Apr-19,Louisiana,Mandeville,LA-22,0,0,"LA-22, Mandeville, Louisiana"
1378169,21-Apr-19,Louisiana,Opelousas,1200 block of Ina Clare Dr,0,0,"1200 block of Ina Clare Dr, Opelousas, Louisiana"
1378097,21-Apr-19,Texas,Houston,Fletcher St and Marie St,0,0,"Fletcher St and Marie St, Houston, Texas"
1379462,21-Apr-19,North Carolina,Taylorsville,Fairgrounds Rd,0,0,"Fairgrounds Rd, Taylorsville, North Carolina"
1386415,21-Apr-19,Kentucky,Hopkinsville,Durrett Ave and McHenry St,0,0,"Durrett Ave and McHenry St, Hopkinsville, Kentucky"
1378324,21-Apr-19,Missouri,Kansas City,2924 Mersington Ave,0,3,"2924 Mersington Ave, Kansas City, Missouri"
1392253,21-Apr-19,Indiana,Boonville,W Shelton Rd and Eby Rd,1,0,"W Shelton Rd and Eby Rd, Boonville, Indiana"
1376605,20-Apr-19,Texas,Spring (Shenandoah),8787 Shenandoah Park Dr,0,1,"8787 Shenandoah Park Dr, Spring (Shenandoah), Texas"
1376870,20-Apr-19,Texas,San Antonio,W Commerce St and NW 25th St,0,1,"W Commerce St and NW 25th St, San Antonio, Texas"
1379080,19-Apr-19,Connecticut,Norwalk,Lincoln Ave,0,0,"Lincoln Ave, Norwalk, Connecticut"
1377458,19-Apr-19,Massachusetts,East Bridgewater,31 Central St,0,0,"31 Central St, East Bridgewater, Massachusetts"
1377153,19-Apr-19,Colorado,Denver,367 S Jasmine St,1,0,"367 S Jasmine St, Denver, Colorado"
1377498,19-Apr-19,Texas,Arlington,1400 block of N Collins St,0,0,"1400 block of N Collins St, Arlington, Texas"
1376418,18-Apr-19,New York,Northport,Fort Salonga Rd,0,0,"Fort Salonga Rd, Northport, New York"
1386173,18-Apr-19,Texas,Dickinson (San Leon),Avenue N and 24th St,0,1,"Avenue N and 24th St, Dickinson (San Leon), Texas"
1520028,18-Apr-19,New York,Ellenville,N/A,0,0,"N/A, Ellenville, New York"
1375929,18-Apr-19,North Carolina,Fairview,Garren Creek Rd,0,0,"Garren Creek Rd, Fairview, North Carolina"
1375912,18-Apr-19,Michigan,Flint,Holly Ave and Starkweather St,0,0,"Holly Ave and Starkweather St, Flint, Michigan"
1374837,18-Apr-19,Tennessee,Nashville,361 Harding Pl,1,0,"361 Harding Pl, Nashville, Tennessee"
1376428,18-Apr-19,Ohio,Newcomerstown,Euga Rd,0,0,"Euga Rd, Newcomerstown, Ohio"
1375494,18-Apr-19,California,Los Angeles,15400 block of Roscoe Blvd,0,0,"15400 block of Roscoe Blvd, Los Angeles, California"
1375370,17-Apr-19,Alabama,Decatur,Tower St,0,0,"Tower St, Decatur, Alabama"
1375290,17-Apr-19,Maryland,Baltimore,4200 block of Morrison St,0,0,"4200 block of Morrison St, Baltimore, Maryland"
1374037,17-Apr-19,Tennessee,Hermitage,4706 Old Hickory Blvd,0,0,"4706 Old Hickory Blvd, Hermitage, Tennessee"
1375046,17-Apr-19,Indiana,Merrillville,6000 block of Harrison St,1,0,"6000 block of Harrison St, Merrillville, Indiana"
1374581,17-Apr-19,Idaho,Idaho Falls,N Holmes Ave and Northgate Mile,0,0,"N Holmes Ave and Northgate Mile, Idaho Falls, Idaho"
1375231,16-Apr-19,Kentucky,Louisville,10200 Dixie Hwy,0,0,"10200 Dixie Hwy, Louisville, Kentucky"
1380201,16-Apr-19,Ohio,Cleveland,Campus Rd,0,0,"Campus Rd, Cleveland, Ohio"
1374298,16-Apr-19,New Jersey,Cape May,600 block of Shunpike Rd,0,0,"600 block of Shunpike Rd, Cape May, New Jersey"
1373533,16-Apr-19,Texas,San Antonio,200 block of Belden Ave,2,0,"200 block of Belden Ave, San Antonio, Texas"
1379400,14-Apr-19,Pennsylvania,Newfoundland,332 PA 447,0,0,"332 PA 447, Newfoundland, Pennsylvania"
1371264,14-Apr-19,West Virginia,Beckley,126 Grady Ave,0,1,"126 Grady Ave, Beckley, West Virginia"
1374449,14-Apr-19,California,Modesto,1800 block of Vivian Rd,0,1,"1800 block of Vivian Rd, Modesto, California"
1372888,14-Apr-19,Louisiana,Ponchatoula,1331 US-51 BUS,0,0,"1331 US-51 BUS, Ponchatoula, Louisiana"
1371781,14-Apr-19,Florida,Summerfield,9900 block of SE Sunset Harbor Rd,0,0,"9900 block of SE Sunset Harbor Rd, Summerfield, Florida"
1372040,13-Apr-19,Kentucky,Hopkinsville,Central Ave and McKee St,0,0,"Central Ave and McKee St, Hopkinsville, Kentucky"
1372899,13-Apr-19,South Carolina,North Myrtle Beach,400 block of 36th Ave N,0,0,"400 block of 36th Ave N, North Myrtle Beach, South Carolina"
1371595,13-Apr-19,Texas,San Antonio,300 block of Koehler Ct,1,0,"300 block of Koehler Ct, San Antonio, Texas"
1370386,13-Apr-19,Texas,San Antonio,6100 block of Lark Valley Dr,0,1,"6100 block of Lark Valley Dr, San Antonio, Texas"
1371607,13-Apr-19,New Jersey,Belvidere,200 block of Greenwich St,0,0,"200 block of Greenwich St, Belvidere, New Jersey"
1370128,12-Apr-19,Georgia,Ellenwood,3500 Block of Satellite Blvd,1,0,"3500 Block of Satellite Blvd, Ellenwood, Georgia"
1370920,12-Apr-19,Nebraska,Lincoln,103 Gaslight Ln,0,0,"103 Gaslight Ln, Lincoln, Nebraska"
1377228,12-Apr-19,Illinois,Freeport,2500 block of Stephenson St,0,0,"2500 block of Stephenson St, Freeport, Illinois"
1375576,12-Apr-19,Texas,Katy,6200 block of Lone Prairie Way,0,1,"6200 block of Lone Prairie Way, Katy, Texas"
1369042,11-Apr-19,Kentucky,Paducah,N 11th St,0,0,"N 11th St, Paducah, Kentucky"
1368854,11-Apr-19,Arizona,Phoenix,11000 block of S 48th St,1,3,"11000 block of S 48th St, Phoenix, Arizona"
1369148,11-Apr-19,Arizona,Phoenix,7112 W Minnezona Ave,3,2,"7112 W Minnezona Ave, Phoenix, Arizona"
1370372,10-Apr-19,Connecticut,Bridgewater,206 South St,0,0,"206 South St, Bridgewater, Connecticut"
1369404,10-Apr-19,South Carolina,Orangeburg,3000 St Matthews Rd,0,1,"3000 St Matthews Rd, Orangeburg, South Carolina"
1367568,10-Apr-19,Texas,Austin,4200 S IH 35 Frontage Rd,1,1,"4200 S IH 35 Frontage Rd, Austin, Texas"
1370663,10-Apr-19,Washington,Outlook,N/A,1,0,"N/A, Outlook, Washington"
1369984,10-Apr-19,Massachusetts,East Bridgewater,206 South St,0,0,"206 South St, East Bridgewater, Massachusetts"
1368687,10-Apr-19,Florida,The Villages,1949 Palo Alto Ave,0,0,"1949 Palo Alto Ave, The Villages, Florida"
1749583,10-Apr-19,Louisiana,Baton Rouge,2400 Highland Rd,0,0,"2400 Highland Rd, Baton Rouge, Louisiana"
1370023,10-Apr-19,New York,Eastchester,Labelle Rd,0,0,"Labelle Rd, Eastchester, New York"
1369173,10-Apr-19,Washington,Lynnwood,20400 block of WA 99,0,0,"20400 block of WA 99, Lynnwood, Washington"
1367983,10-Apr-19,Arizona,Chandler,Chandler Blvd and McQueen Rd,1,0,"Chandler Blvd and McQueen Rd, Chandler, Arizona"
1367016,9-Apr-19,Massachusetts,Brockton,273 Lisa Dr,0,0,"273 Lisa Dr, Brockton, Massachusetts"
1366888,9-Apr-19,Indiana,Seymour,US-50,0,0,"US-50, Seymour, Indiana"
1367185,9-Apr-19,Ohio,Youngstown,135 Tod Ln,1,0,"135 Tod Ln, Youngstown, Ohio"
1365716,8-Apr-19,Ohio,Niles,300 block of Chestnut Ave,0,0,"300 block of Chestnut Ave, Niles, Ohio"
1365915,8-Apr-19,Utah,Salt Lake City,3339 S State St,1,0,"3339 S State St, Salt Lake City, Utah"
1365236,7-Apr-19,Texas,New Braunfels,1200 block of Broadway Dr,1,0,"1200 block of Broadway Dr, New Braunfels, Texas"
1367091,7-Apr-19,Missouri,Mountain Grove,Sunshine Dr,0,0,"Sunshine Dr, Mountain Grove, Missouri"
1365420,7-Apr-19,Rhode Island,Coventry,312 Pulaski St,0,0,"312 Pulaski St, Coventry, Rhode Island"
1365543,7-Apr-19,Florida,Sarasota,800 block of Bacon Ave,0,0,"800 block of Bacon Ave, Sarasota, Florida"
1366509,7-Apr-19,New York,Elmont,Clay St,0,0,"Clay St, Elmont, New York"
1365100,7-Apr-19,Louisiana,Shreveport,433 Flournoy Lucas Rd,0,4,"433 Flournoy Lucas Rd, Shreveport, Louisiana"
1368272,7-Apr-19,Massachusetts,Brookline,Walnut St,0,0,"Walnut St, Brookline, Massachusetts"
1367337,6-Apr-19,Ohio,Youngstown,Hilton Ave,0,1,"Hilton Ave, Youngstown, Ohio"
1364820,6-Apr-19,Kentucky,Louisville,4000 block of Parthenia Ave,1,1,"4000 block of Parthenia Ave, Louisville, Kentucky"
1366069,6-Apr-19,New Jersey,Berlin,Day Ave and W White Horse Pike,0,0,"Day Ave and W White Horse Pike, Berlin, New Jersey"
1366783,5-Apr-19,North Carolina,Zebulon,2328 Lizard Lick Rd,0,0,"2328 Lizard Lick Rd, Zebulon, North Carolina"
1364243,5-Apr-19,Oklahoma,Ripley,N/A,0,0,"N/A, Ripley, Oklahoma"
1364496,5-Apr-19,Texas,Gatesville,205 S Lovers Ln,0,0,"205 S Lovers Ln, Gatesville, Texas"
1372032,5-Apr-19,Minnesota,Duluth,301 N 40th Ave E,0,0,"301 N 40th Ave E, Duluth, Minnesota"
1364633,5-Apr-19,California,Santa Clarita,Haskell Canyon Rd and Copper Hill Dr,0,0,"Haskell Canyon Rd and Copper Hill Dr, Santa Clarita, California"
1365695,5-Apr-19,Oregon,Newberg,500 block of Michelle Ct,0,0,"500 block of Michelle Ct, Newberg, Oregon"
1365710,5-Apr-19,Massachusetts,Norwood,46 Geraldine Ave,0,0,"46 Geraldine Ave, Norwood, Massachusetts"
1364786,5-Apr-19,California,Fairfield,1100 block of Texas St,0,0,"1100 block of Texas St, Fairfield, California"
1363614,5-Apr-19,Maryland,Pomfret,Bensville Rd and Marshall Corner Rd,0,0,"Bensville Rd and Marshall Corner Rd, Pomfret, Maryland"
1414328,4-Apr-19,Colorado,Breckenridge,CO-9,0,0,"CO-9, Breckenridge, Colorado"
1422275,4-Apr-19,Pennsylvania,Camp Hill,400 block of Stonehedge Ln,0,0,"400 block of Stonehedge Ln, Camp Hill, Pennsylvania"
1545393,4-Apr-19,Iowa,Harpers Ferry,2117 Cota Dr,0,0,"2117 Cota Dr, Harpers Ferry, Iowa"
1377816,4-Apr-19,Pennsylvania,Lancaster,400 block of E Roseville Rd,0,0,"400 block of E Roseville Rd, Lancaster, Pennsylvania"
1363617,4-Apr-19,Maryland,Frostburg,1600 Block of Montel Rd,0,0,"1600 Block of Montel Rd, Frostburg, Maryland"
1366879,3-Apr-19,Louisiana,Chalmette,3400 block of Jacob Dr,0,0,"3400 block of Jacob Dr, Chalmette, Louisiana"
1363139,3-Apr-19,Florida,Fellsmere,12945 100th Ln,0,0,"12945 100th Ln, Fellsmere, Florida"
1404106,3-Apr-19,Arkansas,Little Rock,1600 block of W 24th St,0,0,"1600 block of W 24th St, Little Rock, Arkansas"
1362513,3-Apr-19,California,San Ysidro,100 block of W Calle Primera,1,0,"100 block of W Calle Primera, San Ysidro, California"
1362497,2-Apr-19,South Carolina,Loris,August Dr,0,0,"August Dr, Loris, South Carolina"
1363046,2-Apr-19,New Jersey,Jackson,528 Cerrina Rd,0,0,"528 Cerrina Rd, Jackson, New Jersey"
1361982,2-Apr-19,Georgia,Atlanta,830 Willoughby Way,0,0,"830 Willoughby Way, Atlanta, Georgia"
1361456,1-Apr-19,North Carolina,Clarkton,8000 block of Mercer Mill Brown Marsh Rd,0,0,"8000 block of Mercer Mill Brown Marsh Rd, Clarkton, North Carolina"
1518650,1-Apr-19,Massachusetts,Franklin,490 W Central St,0,0,"490 W Central St, Franklin, Massachusetts"
1361845,1-Apr-19,Wyoming,Casper,2800 block of E Yellowstone Hwy,0,0,"2800 block of E Yellowstone Hwy, Casper, Wyoming"
1366452,1-Apr-19,New Hampshire,Somersworth,64 Union St,0,0,"64 Union St, Somersworth, New Hampshire"
1361859,1-Apr-19,Michigan,Pontiac,600 block of Palmer Dr,0,2,"600 block of Palmer Dr, Pontiac, Michigan"
1361806,31-Mar-19,California,Eureka,3600 Union St,0,0,"3600 Union St, Eureka, California"
1361503,31-Mar-19,Arkansas,Rogers,21412 Deer Run Ln,0,2,"21412 Deer Run Ln, Rogers, Arkansas"
1360876,31-Mar-19,Indiana,Fort Wayne,6500 block of Alvarez Dr,0,1,"6500 block of Alvarez Dr, Fort Wayne, Indiana"
1361966,31-Mar-19,Florida,Ocala,16500 block of SW 58th Ln,0,0,"16500 block of SW 58th Ln, Ocala, Florida"
1370003,31-Mar-19,Maine,Skowhegan,Main St,0,0,"Main St, Skowhegan, Maine"
1361810,30-Mar-19,New Mexico,Kirtland,N/A,0,0,"N/A, Kirtland, New Mexico"
1360932,30-Mar-19,Arkansas,Little Rock,4600 block of W 21st St,0,0,"4600 block of W 21st St, Little Rock, Arkansas"
1383549,30-Mar-19,West Virginia,Maidsville,Basswood St,0,0,"Basswood St, Maidsville, West Virginia"
1358929,30-Mar-19,Florida,Miami (North Miami),NE 123rd St and Second Ave,1,1,"NE 123rd St and Second Ave, Miami (North Miami), Florida"
1358874,30-Mar-19,Florida,Gifford,44th St,0,0,"44th St, Gifford, Florida"
1359382,30-Mar-19,Wisconsin,Milwaukee,N 37th St and W Locust St,1,1,"N 37th St and W Locust St, Milwaukee, Wisconsin"
1359192,29-Mar-19,New Jersey,Newark,148 Alexander St,0,0,"148 Alexander St, Newark, New Jersey"
1359113,29-Mar-19,Maine,Lewiston,141 Bartlett St,0,0,"141 Bartlett St, Lewiston, Maine"
1367709,29-Mar-19,Georgia,Atlanta,Wieuca Rd,0,0,"Wieuca Rd, Atlanta, Georgia"
1361975,29-Mar-19,New York,Brooklyn,Quincy St and Stuyvesant Ave,0,0,"Quincy St and Stuyvesant Ave, Brooklyn, New York"
1357201,28-Mar-19,California,Fontana,14700 block of Mountain High Dr,1,0,"14700 block of Mountain High Dr, Fontana, California"
1357494,28-Mar-19,Florida,Miami,11870 SW 40th St,2,0,"11870 SW 40th St, Miami, Florida"
1357832,28-Mar-19,Pennsylvania,Wayne,151 Sugartown Rd,1,0,"151 Sugartown Rd, Wayne, Pennsylvania"
1357699,28-Mar-19,North Carolina,Saint Pauls,2700 block of NC 20,0,0,"2700 block of NC 20, Saint Pauls, North Carolina"
1359138,28-Mar-19,New York,Fulton (Granby),10 Airport Rd,0,1,"10 Airport Rd, Fulton (Granby), New York"
1361517,28-Mar-19,New York,Utica,1000 block of Hope St,0,0,"1000 block of Hope St, Utica, New York"
1358358,28-Mar-19,Tennessee,Memphis,Poplar Ave and S White Station Rd,0,1,"Poplar Ave and S White Station Rd, Memphis, Tennessee"
1580061,28-Mar-19,Colorado,Aurora,N/A,0,0,"N/A, Aurora, Colorado"
1357802,28-Mar-19,New York,Corona (Queens),N/A,0,0,"N/A, Corona (Queens), New York"
1357562,28-Mar-19,Florida,Miami,NW 85th St,0,1,"NW 85th St, Miami, Florida"
1357874,28-Mar-19,Connecticut,Ridgefield,180 Tackora Trail,0,0,"180 Tackora Trail, Ridgefield, Connecticut"
1357876,28-Mar-19,Georgia,Macon,Wesleyan Dr,0,0,"Wesleyan Dr, Macon, Georgia"
1358903,27-Mar-19,Indiana,Fort Wayne,6500 block of Covington Rd,0,0,"6500 block of Covington Rd, Fort Wayne, Indiana"
1355739,26-Mar-19,Tennessee,Chattanooga,5008 14th Ave,1,1,"5008 14th Ave, Chattanooga, Tennessee"
1358375,26-Mar-19,Iowa,Clinton,511 E Van Buren St,0,0,"511 E Van Buren St, Clinton, Iowa"
